road	N1
km	80.949
type	Box Culvert
lrpName	LRP081a
name	NAZIRA BOX CULVERT
length	3
condition	B
structureNr	101196
est cost	1.1
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	80.949
width	8.6
constructionYear	1988
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.47786111111111
lon	91.10366666666665
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101196&vRoadID=1&vSurveyYear=2004&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101196&vRoadID=1&vSurveyYear=2004&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101196&vRoadID=1&vSurveyYear=2004&vSubdivID=544
