road	N1
km	229.203
type	PC Girder Bridge
lrpName	LRP231b
name	GAMMON BRIDGE
length	18
condition	A
structureNr	100618
est cost	0.48
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	229.203
width	20.2
constructionYear	1955
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.388777777777776
lon	91.76058333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100618&vRoadID=1&vSurveyYear=2004&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100618&vRoadID=1&vSurveyYear=2004&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100618&vRoadID=1&vSurveyYear=2004&vSubdivID=271
