road	N1
km	220.725
type	RCC Girder Bridge
lrpName	LRP223a
name	Modonhat Bridge
length	24.32
condition	D
structureNr	121354
est cost	2.204
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	220.725
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.4624386352
lon	91.7285307
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121354&vRoadID=1&vSurveyYear=2013&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121354&vRoadID=1&vSurveyYear=2013&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121354&vRoadID=1&vSurveyYear=2013&vSubdivID=271
