road	N1
km	8.976
type	PC Girder Bridge
lrpName	LRP008b
name	Kanch pur Bridge.
length	394.23
condition	A
structureNr	119889
est cost	81.396
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	8.976
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Narayanganj-1
lat	23.7045833 
lon	90.5188327 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119889&vRoadID=1&vSurveyYear=2013&vSubdivID=520
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119889&vRoadID=1&vSurveyYear=2013&vSubdivID=520
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119889&vRoadID=1&vSurveyYear=2013&vSubdivID=520
