road	N1
km	384.788
type	Slab Culvert
lrpName	LRP381a
name	SOUTH MITHACHARI
length	2.2
condition	B
structureNr	100997
est cost	0.17
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	384.788
width	4
constructionYear	1980
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.410277777777775
lon	92.0340361111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100997&vRoadID=1&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100997&vRoadID=1&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100997&vRoadID=1&vSurveyYear=2004&vSubdivID=282
