road	N1
km	251.281
type	Box Culvert
lrpName	LRP246b
name	SHIKALBAHA BOX CULVERT
length	3
condition	A
structureNr	100639
est cost	2
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	251.281
width	13.4
constructionYear	1995
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.29377777777778
lon	91.87480555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100639&vRoadID=1&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100639&vRoadID=1&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100639&vRoadID=1&vSurveyYear=2004&vSubdivID=281
