road	N1
km	408.235
type	Steel Beam & RCC Slab
lrpName	LRP404b
name	UKHIYA BAZAR
length	20.7
condition	B
structureNr	100838
est cost	3.06
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	408.235
width	4
constructionYear	1964
spans	3
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.24213888888889
lon	92.14150000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100838&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100838&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100838&vRoadID=1&vSurveyYear=2004&vSubdivID=863
