road	N1
km	317.001
type	Box Culvert
lrpName	LRP313b
name	HARBHANG CHOR
length	13.64
condition	A
structureNr	101238
est cost	0
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	317.001
width	15.1
constructionYear	1989
spans	3
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-1
lat	21.890833333333333
lon	92.05958333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101238&vRoadID=1&vSurveyYear=2004&vSubdivID=545
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101238&vRoadID=1&vSurveyYear=2004&vSubdivID=545
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101238&vRoadID=1&vSurveyYear=2004&vSubdivID=545
