road	N1
km	269.199
type	Box Culvert
lrpName	LRP264c
name	AJIMPUR CUL
length	9.8
condition	C
structureNr	100671
est cost	0.64
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	269.199
width	7.4
constructionYear	1982
spans	2
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.260055555555557
lon	92.00766666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100671&vRoadID=1&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100671&vRoadID=1&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100671&vRoadID=1&vSurveyYear=2004&vSubdivID=281
