road	N1
km	244.975
type	RCC Girder Bridge
lrpName	LRP240c
name	RAJAKHALI RCC GIDER BRIDGE
length	48.5
condition	A
structureNr	100632
est cost	0
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	244.975
width	9.2
constructionYear	1985
spans	3
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.337416666666666
lon	91.85422222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100632&vRoadID=1&vSurveyYear=2004&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100632&vRoadID=1&vSurveyYear=2004&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100632&vRoadID=1&vSurveyYear=2004&vSubdivID=269
