road	N1
km	204.342
type	Box Culvert
lrpName	LRP206c
name	SKM BOX CULVERT(1)
length	9.3
condition	B
structureNr	100581
est cost	0.03
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	204.342
width	12.4
constructionYear	1984
spans	2
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.594177777777777
lon	91.67373333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100581&vRoadID=1&vSurveyYear=2004&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100581&vRoadID=1&vSurveyYear=2004&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100581&vRoadID=1&vSurveyYear=2004&vSubdivID=271
