road	N1
km	423.804
type	RCC Girder Bridge
lrpName	LRP420c
name	GIVATOLI RCC GIDER BRIDGE
length	3.3
condition	A
structureNr	100797
est cost	0
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	423.804
width	9.6
constructionYear	1975
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.13761111111111
lon	92.16822222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100797&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100797&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100797&vRoadID=1&vSurveyYear=2004&vSubdivID=863
