road	R506
km	30.252
type	Baily with Steel Deck
lrpName	LRP029c
name	DHALA PARA
length	22.2
condition	C
structureNr	114391
est cost	0.3
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	30.252
width	3.9
constructionYear	1985
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.07058333333333
lon	89.8831111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114391&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114391&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114391&vRoadID=123&vSurveyYear=2004&vSubdivID=537
