road	R506
km	2.8
type	PC Girder Bridge
lrpName	LRP002a
name	Dotra Bridge
length	73.12
condition	C
structureNr	120172
est cost	0.308
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	2.8
width	9.55
constructionYear	2009
spans	2
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.873361111111112
lon	89.87880555555554
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120172&vRoadID=123&vSurveyYear=2013&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120172&vRoadID=123&vSurveyYear=2013&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120172&vRoadID=123&vSurveyYear=2013&vSubdivID=515
