road	R506
km	44.132
type	RCC Girder Bridge
lrpName	LRP043c
name	gomgani bridge
length	12.5
condition	C
structureNr	102382
est cost	1.3
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	44.132
width	3.7
constructionYear	1985
spans	3
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.182444444444446
lon	89.90052777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102382&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102382&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102382&vRoadID=123&vSurveyYear=2004&vSubdivID=537
