road	R506
km	15.249
type	Slab Culvert
lrpName	LRP015b
name	BARAPUSA Culvert
length	2.5
condition	C
structureNr	102385
est cost	0.35
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	15.249
width	4
constructionYear	1994
spans	1
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.96536111111111
lon	89.83399999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102385&vRoadID=123&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102385&vRoadID=123&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102385&vRoadID=123&vSurveyYear=2004&vSubdivID=515
