road	R506
km	37.727
type	RCC Girder Bridge
lrpName	LRP036c
name	ELASIN BRIDGE
length	29.5
condition	C
structureNr	102371
est cost	3.7
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	37.727
width	3.6
constructionYear	1985
spans	4
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.130944444444445
lon	89.89544444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102371&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102371&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102371&vRoadID=123&vSurveyYear=2004&vSubdivID=537
