road	R506
km	9.682
type	PC Girder Bridge
lrpName	LRP009a
name	Nilua Bridge
length	31.3
condition	B
structureNr	120179
est cost	0.061
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	9.682
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.924416 
lon	89.8724993 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120179&vRoadID=123&vSurveyYear=2013&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120179&vRoadID=123&vSurveyYear=2013&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120179&vRoadID=123&vSurveyYear=2013&vSubdivID=515
