road	R506
km	25.032
type	Box Culvert
lrpName	LRP025a
name	VEIKUTIA CULVERT
length	9.4
condition	B
structureNr	114380
est cost	0.7
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	25.032
width	7.9
constructionYear	1992
spans	3
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.030166666666666
lon	89.86152777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114380&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114380&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114380&vRoadID=123&vSurveyYear=2004&vSubdivID=537
