road	R506
km	19.142
type	Box Culvert
lrpName	LRP019c
name	CHARAVADRA CULVERT
length	9.4
condition	D
structureNr	102277
est cost	3.4
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	19.142
width	7.9
constructionYear	1987
spans	3
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.985972222222223
lon	89.84436111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102277&vRoadID=123&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102277&vRoadID=123&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102277&vRoadID=123&vSurveyYear=2004&vSubdivID=515
