road	R506
km	21.232
type	Box Culvert
lrpName	LRP022c
name	DO BUKAY
length	15.4
condition	A
structureNr	114383
est cost	0
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	21.232
width	7.9
constructionYear	1996
spans	3
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.01147222222222
lon	89.84963888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114383&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114383&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114383&vRoadID=123&vSurveyYear=2004&vSubdivID=537
