road	R506
km	22.632
type	RCC Girder Bridge
lrpName	LRP023a
name	SHERMYJAL Bridge
length	11.5
condition	B
structureNr	102361
est cost	0.7
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	22.632
width	6.5
constructionYear	1985
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.015055555555556
lon	89.85030555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102361&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102361&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102361&vRoadID=123&vSurveyYear=2004&vSubdivID=537
