road	R506
km	12.072
type	Baily with Steel Deck
lrpName	LRP012a
name	MANDARTA BRIDGE
length	33.4
condition	A
structureNr	114382
est cost	0
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	12.072
width	3.4
constructionYear	1994
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	23.943527777777778
lon	89.84808333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114382&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114382&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114382&vRoadID=123&vSurveyYear=2004&vSubdivID=537
