road	R506
km	14.399
type	Baily with Steel Deck
lrpName	LRP014a
name	CHAKMIR PUR BRIDGE(L)
length	30.5
condition	A
structureNr	102269
est cost	0
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	14.399
width	3.5
constructionYear	1996
spans	1
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.962888888888887
lon	89.84005555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102269&vRoadID=123&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102269&vRoadID=123&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102269&vRoadID=123&vSurveyYear=2004&vSubdivID=515
