road	R506
km	14.399
type	PC Girder Bridge
lrpName	LRP014a
name	Chak Mirpur Bridge
length	31.3
condition	A
structureNr	120200
est cost	0
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	14.399
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.9538611 
lon	89.8429441 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120200&vRoadID=123&vSurveyYear=2013&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120200&vRoadID=123&vSurveyYear=2013&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120200&vRoadID=123&vSurveyYear=2013&vSubdivID=515
