road	Z5402
km	4.811
type	RCC Girder Bridge
lrpName	LRP004e
name	.
length	8.8
condition	C
structureNr	110062
est cost	1.14
roadName	Sirajganj-Kadda-Samespur Road
chainage	4.811
width	6.3
constructionYear	1980
spans	1
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.410833333333333
lon	89.70111111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110062&vRoadID=570&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110062&vRoadID=570&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110062&vRoadID=570&vSurveyYear=2004&vSubdivID=312
