road	Z1039
km	0.746
type	RCC Girder Bridge
lrpName	LRPSb
name	PARUKIA PARA
length	5.1
condition	A
structureNr	106284
est cost	0
roadName	Patiya - Chandanaish (Baltali) Road
chainage	0.746
width	3.1
constructionYear	1994
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.27938888888889
lon	91.99255555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106284&vRoadID=322&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106284&vRoadID=322&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106284&vRoadID=322&vSurveyYear=2004&vSubdivID=281
