road	Z5058
km	12.463
type	RCC Girder Bridge
lrpName	LRP012a
name	.
length	11
condition	A
structureNr	116290
est cost	0
roadName	Ullahpara-Belkuchi Road
chainage	12.463
width	5
constructionYear	1991
spans	1
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Ullapara
lat	24.26763888888889
lon	89.68025
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116290&vRoadID=584&vSurveyYear=2006&vSubdivID=314
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116290&vRoadID=584&vSurveyYear=2006&vSubdivID=314
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116290&vRoadID=584&vSurveyYear=2006&vSubdivID=314
