road	Z8713
km	0.798
type	Truss with Steel Deck
lrpName	LRPSb
name	Chirapara bridge
length	123.32
condition	A
structureNr	121091
est cost	0
roadName	Kawkhali-Chirapara-Bhitabaria-Bhandaria Road
chainage	0.798
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Kawkhali
lat	22.6218882 
lon	90.0593889 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121091&vRoadID=384&vSurveyYear=2013&vSubdivID=339
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121091&vRoadID=384&vSurveyYear=2013&vSubdivID=339
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121091&vRoadID=384&vSurveyYear=2013&vSubdivID=339
