road	R211
km	33.772
type	Box Culvert
lrpName	LRP033c
name	PUTIA BOX CULVERT(3)
length	3
condition	A
structureNr	101789
est cost	0
roadName	Itakhola-Motkhola-Kotiadi Road
chainage	33.772
width	12.2
constructionYear	1995
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Bhairab
lat	24.24838888888889
lon	90.70138888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101789&vRoadID=94&vSurveyYear=2004&vSubdivID=526
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101789&vRoadID=94&vSurveyYear=2004&vSubdivID=526
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101789&vRoadID=94&vSurveyYear=2004&vSubdivID=526
