road	R211
km	33.298
type	Box Culvert
lrpName	LRP033b
name	PUTIA (2) BOX CULVERT
length	4.5
condition	A
structureNr	101787
est cost	0
roadName	Itakhola-Motkhola-Kotiadi Road
chainage	33.298
width	12.15
constructionYear	1995
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Bhairab
lat	24.244333333333334
lon	90.70111111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101787&vRoadID=94&vSurveyYear=2004&vSubdivID=526
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101787&vRoadID=94&vSurveyYear=2004&vSubdivID=526
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101787&vRoadID=94&vSurveyYear=2004&vSubdivID=526
