road	R211
km	4.315
type	Box Culvert
lrpName	LRP004a
name	BAJNABOR BOX CULVERT
length	12.6
condition	A
structureNr	101795
est cost	0
roadName	Itakhola-Motkhola-Kotiadi Road
chainage	4.315
width	8.5
constructionYear	1996
spans	2
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Shibpur
lat	24.01825
lon	90.73755555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101795&vRoadID=94&vSurveyYear=2004&vSubdivID=523
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101795&vRoadID=94&vSurveyYear=2004&vSubdivID=523
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101795&vRoadID=94&vSurveyYear=2004&vSubdivID=523
