road	R211
km	30.186
type	Box Culvert
lrpName	LRP030a
name	HARIFPUR CULVERT
length	0.9
condition	A
structureNr	109180
est cost	0
roadName	Itakhola-Motkhola-Kotiadi Road
chainage	30.186
width	9.75
constructionYear	1998
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Shibpur
lat	24.227916666666665
lon	90.70797222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109180&vRoadID=94&vSurveyYear=2004&vSubdivID=523
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109180&vRoadID=94&vSurveyYear=2004&vSubdivID=523
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109180&vRoadID=94&vSurveyYear=2004&vSubdivID=523
