road	R211
km	32.813
type	Truss with Steel Deck
lrpName	LRP032c
name	PUTIA (1) BAILY BRIDGE
length	173
condition	C
structureNr	101785
est cost	0.64
roadName	Itakhola-Motkhola-Kotiadi Road
chainage	32.813
width	4.1
constructionYear	1995
spans	4
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Bhairab
lat	24.24041666666667
lon	90.69891666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101785&vRoadID=94&vSurveyYear=2004&vSubdivID=526
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101785&vRoadID=94&vSurveyYear=2004&vSubdivID=526
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101785&vRoadID=94&vSurveyYear=2004&vSubdivID=526
