road	Z5064
km	12.511
type	Truss with Steel Deck
lrpName	LRP013a
name	Razarkolta Bridge
length	33.6
condition	B
structureNr	120289
est cost	0.14
roadName	Baniajuri-Zitka-Harirampur Road
chainage	12.511
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.7831104 
lon	89.9342774 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120289&vRoadID=200&vSurveyYear=2013&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120289&vRoadID=200&vSurveyYear=2013&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120289&vRoadID=200&vSurveyYear=2013&vSubdivID=515
