road	Z8031
km	0.872
type	Box Culvert
lrpName	LRPSc
name	.
length	16.5
condition	A
structureNr	112274
est cost	0
roadName	Gouranadi-Paisarhat-Kotalipara-Gopalganj Road
chainage	0.872
width	7.3
constructionYear	1991
spans	3
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-1
lat	22.97083333333333
lon	90.21444444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112274&vRoadID=762&vSurveyYear=2004&vSubdivID=331
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112274&vRoadID=762&vSurveyYear=2004&vSubdivID=331
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112274&vRoadID=762&vSurveyYear=2004&vSubdivID=331
