road	Z8031
km	36.761
type	Baily with Steel Deck
lrpName	LRP036c
name	Bridge over Katikhal
length	42.9
condition	A
structureNr	112349
est cost	0
roadName	Gouranadi-Paisarhat-Kotalipara-Gopalganj Road
chainage	36.761
width	5
constructionYear	1997
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Kotalipara
lat	23.020833333333332
lon	89.90722222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112349&vRoadID=762&vSurveyYear=2004&vSubdivID=345
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112349&vRoadID=762&vSurveyYear=2004&vSubdivID=345
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112349&vRoadID=762&vSurveyYear=2004&vSubdivID=345
