road	Z8031
km	2.782
type	Box Culvert
lrpName	LRP002b
name	.
length	5.2
condition	C
structureNr	112291
est cost	1.35
roadName	Gouranadi-Paisarhat-Kotalipara-Gopalganj Road
chainage	2.782
width	7.35
constructionYear	1992
spans	1
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-1
lat	22.965555555555554
lon	90.19722222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112291&vRoadID=762&vSurveyYear=2004&vSubdivID=331
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112291&vRoadID=762&vSurveyYear=2004&vSubdivID=331
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112291&vRoadID=762&vSurveyYear=2004&vSubdivID=331
