road	Z8031
km	7.57
type	RCC Girder Bridge
lrpName	LRP007d
name	.
length	7.2
condition	C
structureNr	112376
est cost	4
roadName	Gouranadi-Paisarhat-Kotalipara-Gopalganj Road
chainage	7.57
width	6.4
constructionYear	1992
spans	1
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-1
lat	22.965833333333332
lon	90.15444444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112376&vRoadID=762&vSurveyYear=2004&vSubdivID=331
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112376&vRoadID=762&vSurveyYear=2004&vSubdivID=331
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112376&vRoadID=762&vSurveyYear=2004&vSubdivID=331
