road	Z5624
km	9.851
type	RCC Girder Bridge
lrpName	LRP009c
name	
length	15.03
condition	C
structureNr	121849
est cost	90
roadName	Bhurungamari-Sonahat land port-Madarganj-Bhitarband-Nageswari Road
chainage	9.851
width	
constructionYear	
spans	
zone	Rangpur
circle	Rangpur
division	Kurigram
sub-division	Kurigram - 1
lat	26.1019722 
lon	89.7683882 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121849&vRoadID=1142&vSurveyYear=2013&vSubdivID=289
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121849&vRoadID=1142&vSurveyYear=2013&vSubdivID=289
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121849&vRoadID=1142&vSurveyYear=2013&vSubdivID=289
