road	Z1421
km	0.009
type	Baily with Steel Deck
lrpName	LRPSa
name	SONAIMURI BAZAR
length	21.3
condition	C
structureNr	106460
est cost	3.52
roadName	Sonaimuri-Senbag-Kallandi Road
chainage	0.009
width	3.6
constructionYear	1985
spans	3
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	23.03838888888889
lon	91.09622222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106460&vRoadID=497&vSurveyYear=2004&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106460&vRoadID=497&vSurveyYear=2004&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106460&vRoadID=497&vSurveyYear=2004&vSubdivID=549
