road	N104
km	38.747
type	Box Culvert
lrpName	LRP038c
name	AKLASPUR CULVERT
length	3
condition	B
structureNr	101844
est cost	0.2
roadName	Feni-Noakhali Road
chainage	38.747
width	10
constructionYear	1986
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Noakhali
lat	22.91775
lon	91.10225
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101844&vRoadID=4&vSurveyYear=2004&vSubdivID=550
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101844&vRoadID=4&vSurveyYear=2004&vSubdivID=550
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101844&vRoadID=4&vSurveyYear=2004&vSubdivID=550
