road	N104
km	40.719
type	Box Culvert
lrpName	LRP040b
name	KABOWA BAZAR BOX CULVERT
length	9.4
condition	A
structureNr	101868
est cost	0
roadName	Feni-Noakhali Road
chainage	40.719
width	11.5
constructionYear	1993
spans	2
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Noakhali
lat	22.900222222222222
lon	91.09930555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101868&vRoadID=4&vSurveyYear=2004&vSubdivID=550
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101868&vRoadID=4&vSurveyYear=2004&vSubdivID=550
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101868&vRoadID=4&vSurveyYear=2004&vSubdivID=550
