road	N104
km	44.384
type	Slab Culvert
lrpName	LRP044b
name	TOWN HALL MORE CULVERT
length	1
condition	C
structureNr	101871
est cost	0.21
roadName	Feni-Noakhali Road
chainage	44.384
width	11.7
constructionYear	1983
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Noakhali
lat	22.8675
lon	91.09691666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101871&vRoadID=4&vSurveyYear=2004&vSubdivID=550
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101871&vRoadID=4&vSurveyYear=2004&vSubdivID=550
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101871&vRoadID=4&vSurveyYear=2004&vSubdivID=550
