road	N104
km	45.558
type	Box Culvert
lrpName	LRP045b
name	POKIR PUR BOX CULVERT
length	3.5
condition	B
structureNr	101853
est cost	1.5
roadName	Feni-Noakhali Road
chainage	45.558
width	9.9
constructionYear	1985
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Noakhali
lat	22.85702777777778
lon	91.09688888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101853&vRoadID=4&vSurveyYear=2004&vSubdivID=550
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101853&vRoadID=4&vSurveyYear=2004&vSubdivID=550
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101853&vRoadID=4&vSurveyYear=2004&vSubdivID=550
