road	Z3603
km	8.745
type	Box Culvert
lrpName	LRP008c
name	NAWAKANDI(2)
length	1
condition	A
structureNr	112841
est cost	0
roadName	Kishoreganj-Karimganj-Chamraghat-Mithamain Road
chainage	8.745
width	5.66
constructionYear	1987
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Kishoreganj
lat	24.455305555555555
lon	90.86452777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112841&vRoadID=270&vSurveyYear=2004&vSubdivID=527
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112841&vRoadID=270&vSurveyYear=2004&vSubdivID=527
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112841&vRoadID=270&vSurveyYear=2004&vSubdivID=527
