road	R587
km	4.913
type	PC Girder Bridge
lrpName	LRP004a
name	.
length	49.72
condition	A
structureNr	109803
est cost	0
roadName	Thakurgaon Town Old Section (Bus Stand-Railway Station)
chainage	4.913
width	7.75
constructionYear	1987
spans	2
zone	Rangpur
circle	Dinajpur
division	Thakurgaon
sub-division	Thakurgaon
lat	26.041666666666668
lon	88.43305555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109803&vRoadID=137&vSurveyYear=2004&vSubdivID=298
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109803&vRoadID=137&vSurveyYear=2004&vSubdivID=298
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109803&vRoadID=137&vSurveyYear=2004&vSubdivID=298
