road	Z2122
km	5.691
type	Slab Culvert
lrpName	LRP005e
name	CHALCK CHOR SCHOOL SLAB
length	1.2
condition	A
structureNr	106684
est cost	0
roadName	Nayakandi (Sripur)-Chalakchar (Monohardi)-Shakerbazar Road
chainage	5.691
width	8
constructionYear	2002
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Shibpur
lat	24.18825
lon	90.73113888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106684&vRoadID=216&vSurveyYear=2004&vSubdivID=523
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106684&vRoadID=216&vSurveyYear=2004&vSubdivID=523
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106684&vRoadID=216&vSurveyYear=2004&vSubdivID=523
