road	Z1619
km	1.686
type	Box Culvert
lrpName	LRP001d
name	UTTOR DUINAGAR
length	6.1
condition	B
structureNr	102929
est cost	0.3
roadName	Raozan (Gohira)-Fatikchhari Road
chainage	1.686
width	8.2
constructionYear	1993
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.53388888888889
lon	91.86308333333332
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102929&vRoadID=305&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102929&vRoadID=305&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102929&vRoadID=305&vSurveyYear=2004&vSubdivID=270
