road	Z1619
km	10.991
type	Slab Culvert
lrpName	LRP010e
name	BAKTUPUR CULVERT
length	3
condition	D
structureNr	102959
est cost	11.4
roadName	Raozan (Gohira)-Fatikchhari Road
chainage	10.991
width	3.8
constructionYear	1965
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.61041666666667
lon	91.86044444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102959&vRoadID=305&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102959&vRoadID=305&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102959&vRoadID=305&vSurveyYear=2004&vSubdivID=270
