road	Z1619
km	11.838
type	RCC Girder Bridge
lrpName	LRP011d
name	BOKTUPUR
length	6.2
condition	C
structureNr	102968
est cost	1.9
roadName	Raozan (Gohira)-Fatikchhari Road
chainage	11.838
width	3.6
constructionYear	1965
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.61402777777778
lon	91.85002777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102968&vRoadID=305&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102968&vRoadID=305&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102968&vRoadID=305&vSurveyYear=2004&vSubdivID=270
