road	Z1619
km	1.859
type	RCC Girder Bridge
lrpName	LRP001e
name	Dalai nagar khal
length	8.42
condition	D
structureNr	121293
est cost	100
roadName	Raozan (Gohira)-Fatikchhari Road
chainage	1.859
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.53770259722222
lon	91.86324042444444
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121293&vRoadID=305&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121293&vRoadID=305&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121293&vRoadID=305&vSurveyYear=2013&vSubdivID=270
