road	Z1619
km	6.854
type	Slab Culvert
lrpName	LRP006d
name	TUKIRHAT
length	0.9
condition	A
structureNr	108569
est cost	0
roadName	Raozan (Gohira)-Fatikchhari Road
chainage	6.854
width	3.65
constructionYear	1993
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.578166666666668
lon	91.86055555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108569&vRoadID=305&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108569&vRoadID=305&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108569&vRoadID=305&vSurveyYear=2004&vSubdivID=270
