road	Z1619
km	23.795
type	Slab Culvert
lrpName	LRP023c
name	BIBIR HAT BRIDEG
length	0.6
condition	A
structureNr	108561
est cost	0
roadName	Raozan (Gohira)-Fatikchhari Road
chainage	23.795
width	5.66
constructionYear	1994
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.68627777777778
lon	91.79244444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108561&vRoadID=305&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108561&vRoadID=305&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108561&vRoadID=305&vSurveyYear=2004&vSubdivID=270
