road	Z1619
km	5.448
type	Truss with Steel Deck
lrpName	LRP005b
name	Fatanagar Bridge
length	15.26
condition	C
structureNr	121295
est cost	0.131
roadName	Raozan (Gohira)-Fatikchhari Road
chainage	5.448
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.5664444 
lon	91.8616389 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121295&vRoadID=305&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121295&vRoadID=305&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121295&vRoadID=305&vSurveyYear=2013&vSubdivID=270
