road	R881
km	20.28
type	Box Culvert
lrpName	LRP020b
name	.
length	1.82
condition	C
structureNr	105573
est cost	0.15
roadName	Amtali-Khepupara-Kuakata Road
chainage	20.28
width	7.5
constructionYear	1993
spans	1
zone	Barisal
circle	Patuakhali
division	Patuakhali
sub-division	Patuakhali
lat	21.969166666666666
lon	90.20444444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105573&vRoadID=175&vSurveyYear=2004&vSubdivID=862
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105573&vRoadID=175&vSurveyYear=2004&vSubdivID=862
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105573&vRoadID=175&vSurveyYear=2004&vSubdivID=862
