road	R881
km	29.402
type	Box Culvert
lrpName	LRP029b
name	.
length	1.74
condition	C
structureNr	105634
est cost	6
roadName	Amtali-Khepupara-Kuakata Road
chainage	29.402
width	7.7
constructionYear	1982
spans	1
zone	Barisal
circle	Patuakhali
division	Patuakhali
sub-division	Patuakhali
lat	21.909166666666664
lon	90.14527777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105634&vRoadID=175&vSurveyYear=2004&vSubdivID=862
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105634&vRoadID=175&vSurveyYear=2004&vSubdivID=862
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105634&vRoadID=175&vSurveyYear=2004&vSubdivID=862
