road	R881
km	27.85
type	Box Culvert
lrpName	LRP027b
name	.
length	3.63
condition	A
structureNr	105613
est cost	0
roadName	Amtali-Khepupara-Kuakata Road
chainage	27.85
width	7.26
constructionYear	1995
spans	1
zone	Barisal
circle	Patuakhali
division	Patuakhali
sub-division	Patuakhali
lat	21.920555555555556
lon	90.1538888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105613&vRoadID=175&vSurveyYear=2004&vSubdivID=862
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105613&vRoadID=175&vSurveyYear=2004&vSubdivID=862
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105613&vRoadID=175&vSurveyYear=2004&vSubdivID=862
