road	Z6803
km	8.539
type	Slab Culvert
lrpName	LRP009a
name	.
length	1.5
condition	A
structureNr	107487
est cost	0
roadName	Nawabganj-Amnura Road
chainage	8.539
width	9.2
constructionYear	1985
spans	1
zone	Rajshahi
circle	Rajshahi
division	Nawabganj
sub-division	Nawabganj
lat	24.624166666666667
lon	88.37777777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107487&vRoadID=551&vSurveyYear=2004&vSubdivID=307
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107487&vRoadID=551&vSurveyYear=2004&vSubdivID=307
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107487&vRoadID=551&vSurveyYear=2004&vSubdivID=307
