road	Z1603
km	14.8
type	Box Culvert
lrpName	LRP015c
name	.
length	6.7
condition	A
structureNr	117952
est cost	0
roadName	Khagrachhari-Dighinala-Bagaihat-Sajek Road
chainage	14.8
width	9.6
constructionYear	1993
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Chandraghona
lat	23.22172222222222
lon	92.04994444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117952&vRoadID=365&vSurveyYear=2006&vSubdivID=568
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117952&vRoadID=365&vSurveyYear=2006&vSubdivID=568
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117952&vRoadID=365&vSurveyYear=2006&vSubdivID=568
