road	Z1603
km	0.19
type	Slab Culvert
lrpName	LRPSa
name	.
length	3.4
condition	A
structureNr	117942
est cost	0
roadName	Khagrachhari-Dighinala-Bagaihat-Sajek Road
chainage	0.19
width	9.7
constructionYear	1992
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Chandraghona
lat	23.124972222222222
lon	91.99722222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117942&vRoadID=365&vSurveyYear=2006&vSubdivID=568
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117942&vRoadID=365&vSurveyYear=2006&vSubdivID=568
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117942&vRoadID=365&vSurveyYear=2006&vSubdivID=568
