road	Z8416
km	0.327
type	RCC Girder Bridge
lrpName	LRPSa
name	.
length	79.64
condition	A
structureNr	112363
est cost	0
roadName	Munshibazar - Hatgazaria Alternative Road
chainage	0.327
width	3.26
constructionYear	1993
spans	5
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.56638888888889
lon	89.85416666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112363&vRoadID=425&vSurveyYear=2004&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112363&vRoadID=425&vSurveyYear=2004&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112363&vRoadID=425&vSurveyYear=2004&vSubdivID=341
