road	Z2031
km	13.516
type	RCC Girder Bridge
lrpName	LRP013e
name	.
length	15.15
condition	B
structureNr	116996
est cost	1.6
roadName	Nabinagar-Ashuganj Road
chainage	13.516
width	4.8
constructionYear	1999
spans	3
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Bancharampur
lat	24.01425
lon	91.01072222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116996&vRoadID=452&vSurveyYear=2006&vSubdivID=539
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116996&vRoadID=452&vSurveyYear=2006&vSubdivID=539
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116996&vRoadID=452&vSurveyYear=2006&vSubdivID=539
