road	Z1610
km	15.935
type	Box Culvert
lrpName	LRP016d
name	DARONGAPARA CULVERT
length	3
condition	C
structureNr	101681
est cost	0.7
roadName	Dighinala-Babuchhara-Logung-Panchhari Road
chainage	15.935
width	6.1
constructionYear	1998
spans	1
zone	Chittagong
circle	Khagrachari
division	Khagrachari
sub-division	Khagrachari-1
lat	23.366083333333336
lon	92.01894444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101681&vRoadID=367&vSurveyYear=2004&vSubdivID=564
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101681&vRoadID=367&vSurveyYear=2004&vSubdivID=564
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101681&vRoadID=367&vSurveyYear=2004&vSubdivID=564
